S_normal,U1,U2,E11_bot,E11_top,E22_bot,E22_top,S11_bot,S11_top,S22_bot,S22_top,,,
0.8687370000,2.0358300000,1.7524900000,0.0027823200,0.0027866400,0.0012493600,0.0012499300,556.4650000000,557.3290000000,249.8710000000,249.9860000000,,,
0.8697390000,2.0384600000,1.7430600000,0.0027797700,0.0027852300,0.0012493400,0.0012499200,555.9540000000,557.0460000000,249.8680000000,249.9850000000,,,
0.8707410000,2.0411000000,1.7336100000,0.0027778000,0.0027831900,0.0012493200,0.0012499200,555.5600000000,556.6390000000,249.8650000000,249.9840000000,,,
0.8717430000,2.0437500000,1.7241400000,0.0027764700,0.0027805200,0.0012493100,0.0012499100,555.2930000000,556.1050000000,249.8610000000,249.9820000000,,,
0.8727450000,2.0464400000,1.7146700000,0.0027740600,0.0027788900,0.0012492900,0.0012499100,554.8130000000,555.7780000000,249.8590000000,249.9810000000,,,
0.8737470000,2.0491400000,1.7051900000,0.0027714400,0.0027774800,0.0012492800,0.0012499000,554.2880000000,555.4950000000,249.8560000000,249.9810000000,,,
0.8747490000,2.0518500000,1.6956900000,0.0027696900,0.0027751600,0.0012492600,0.0012499000,553.9390000000,555.0310000000,249.8530000000,249.9800000000,,,
0.8757510000,2.0545900000,1.6861700000,0.0027680300,0.0027727500,0.0012492500,0.0012498900,553.6050000000,554.5510000000,249.8500000000,249.9790000000,,,
0.8767530000,2.0573400000,1.6766400000,0.0027661000,0.0027705900,0.0012492400,0.0012498900,553.2190000000,554.1170000000,249.8480000000,249.9780000000,,,
0.8777550000,2.0601200000,1.6671000000,0.0027638200,0.0027687700,0.0012492300,0.0012498900,552.7630000000,553.7530000000,249.8460000000,249.9780000000,,,
0.8787570000,2.0629200000,1.6575500000,0.0027612100,0.0027672400,0.0012492200,0.0012499000,552.2430000000,553.4480000000,249.8440000000,249.9790000000,,,
0.8797590000,2.0657300000,1.6479800000,0.0027592800,0.0027650500,0.0012492100,0.0012499000,551.8570000000,553.0090000000,249.8420000000,249.9800000000,,,
0.8807610000,2.0685600000,1.6383900000,0.0027575600,0.0027626200,0.0012492000,0.0012499000,551.5120000000,552.5230000000,249.8410000000,249.9800000000,,,
0.8817630000,2.0714100000,1.6287900000,0.0027553800,0.0027606400,0.0012492000,0.0012499000,551.0770000000,552.1270000000,249.8390000000,249.9800000000,,,
0.8827650000,2.0742800000,1.6191700000,0.0027533800,0.0027584600,0.0012491900,0.0012499100,550.6750000000,551.6920000000,249.8380000000,249.9820000000,,,
0.8837670000,2.0771700000,1.6095400000,0.0027515600,0.0027560900,0.0012491900,0.0012499200,550.3130000000,551.2190000000,249.8380000000,249.9830000000,,,
0.8847690000,2.0800900000,1.5998900000,0.0027492000,0.0027542500,0.0012491900,0.0012499300,549.8410000000,550.8500000000,249.8390000000,249.9860000000,,,
0.8857710000,2.0830300000,1.5902300000,0.0027468400,0.0027524100,0.0012492000,0.0012499400,549.3680000000,550.4820000000,249.8390000000,249.9890000000,,,
0.8867730000,2.0859900000,1.5805600000,0.0027452700,0.0027497500,0.0012492100,0.0012499700,549.0530000000,549.9500000000,249.8420000000,249.9930000000,,,
0.8877750000,2.0889800000,1.5708800000,0.0027431400,0.0027476500,0.0012492200,0.0012499900,548.6270000000,549.5310000000,249.8440000000,249.9980000000,,,
0.8887770000,2.0919900000,1.5611800000,0.0027405800,0.0027459600,0.0012492400,0.0012500200,548.1160000000,549.1920000000,249.8490000000,250.0040000000,,,
0.8897790000,2.0950200000,1.5514700000,0.0027386500,0.0027436300,0.0012492700,0.0012500500,547.7310000000,548.7260000000,249.8530000000,250.0110000000,,,
0.8907810000,2.0980800000,1.5417400000,0.0027362700,0.0027417400,0.0012493000,0.0012500900,547.2550000000,548.3480000000,249.8590000000,250.0190000000,,,
0.8917830000,2.1011600000,1.5319900000,0.0027336300,0.0027401200,0.0012493300,0.0012501400,546.7250000000,548.0230000000,249.8650000000,250.0270000000,,,
0.8927850000,2.1042500000,1.5222200000,0.0027315500,0.0027379000,0.0012493600,0.0012501800,546.3100000000,547.5800000000,249.8710000000,250.0360000000,,,
0.8937870000,2.1073600000,1.5124300000,0.0027296100,0.0027355500,0.0012493900,0.0012502200,545.9220000000,547.1100000000,249.8770000000,250.0440000000,,,
0.8947890000,2.1104900000,1.5026100000,0.0027275400,0.0027333100,0.0012494200,0.0012502700,545.5080000000,546.6610000000,249.8840000000,250.0540000000,,,
0.8957910000,2.1136500000,1.4927700000,0.0027254100,0.0027311300,0.0012494600,0.0012503100,545.0810000000,546.2260000000,249.8910000000,250.0630000000,,,
0.8967930000,2.1168200000,1.4829200000,0.0027235100,0.0027287000,0.0012495000,0.0012503700,544.7020000000,545.7400000000,249.9000000000,250.0740000000,,,
0.8977950000,2.1200200000,1.4730400000,0.0027217000,0.0027261900,0.0012495400,0.0012504200,544.3390000000,545.2370000000,249.9090000000,250.0850000000,,,
0.8987970000,2.1232500000,1.4631600000,0.0027191700,0.0027243700,0.0012496000,0.0012504900,543.8340000000,544.8740000000,249.9210000000,250.0980000000,,,
0.8997990000,2.1265000000,1.4532500000,0.0027166900,0.0027225100,0.0012496600,0.0012505600,543.3370000000,544.5020000000,249.9320000000,250.1120000000,,,
0.9008010000,2.1297800000,1.4433300000,0.0027148500,0.0027199900,0.0012497300,0.0012506400,542.9690000000,543.9980000000,249.9460000000,250.1280000000,,,
0.9018030000,2.1330800000,1.4333900000,0.0027127700,0.0027177100,0.0012498000,0.0012507200,542.5540000000,543.5420000000,249.9600000000,250.1440000000,,,
0.9028050000,2.1364100000,1.4234400000,0.0027100200,0.0027160900,0.0012498800,0.0012508100,542.0040000000,543.2180000000,249.9760000000,250.1630000000,,,
0.9038070000,2.1397600000,1.4134600000,0.0027075200,0.0027142100,0.0012499600,0.0012509100,541.5050000000,542.8430000000,249.9930000000,250.1810000000,,,
0.9048090000,2.1431400000,1.4034500000,0.0027052500,0.0027121000,0.0012500500,0.0012510100,541.0500000000,542.4210000000,250.0100000000,250.2010000000,,,
0.9058110000,2.1465300000,1.3934100000,0.0027027400,0.0027102300,0.0012501400,0.0012511100,540.5470000000,542.0470000000,250.0280000000,250.2220000000,,,
0.9068130000,2.1499300000,1.3833400000,0.0027001500,0.0027084300,0.0012502300,0.0012512100,540.0300000000,541.6850000000,250.0450000000,250.2420000000,,,
0.9078150000,2.1533500000,1.3732300000,0.0026974700,0.0027067100,0.0012503100,0.0012513100,539.4940000000,541.3420000000,250.0630000000,250.2630000000,,,
0.9088170000,2.1567800000,1.3630600000,0.0026952500,0.0027045300,0.0012503900,0.0012514100,539.0500000000,540.9060000000,250.0790000000,250.2820000000,,,
0.9098190000,2.1602100000,1.3528500000,0.0026932600,0.0027021100,0.0012504700,0.0012515100,538.6530000000,540.4220000000,250.0950000000,250.3010000000,,,
0.9108210000,2.1636500000,1.3425800000,0.0026904500,0.0027005200,0.0012505500,0.0012516000,538.0890000000,540.1030000000,250.1090000000,250.3200000000,,,
0.9118230000,2.1671000000,1.3322600000,0.0026875900,0.0026989600,0.0012506200,0.0012516900,537.5170000000,539.7920000000,250.1240000000,250.3380000000,,,
0.9128250000,2.1705500000,1.3218700000,0.0026854200,0.0026967000,0.0012506800,0.0012517700,537.0850000000,539.3410000000,250.1350000000,250.3530000000,,,
0.9138270000,2.1740000000,1.3114100000,0.0026830700,0.0026946300,0.0012507300,0.0012518400,536.6150000000,538.9270000000,250.1470000000,250.3690000000,,,
0.9148290000,2.1774500000,1.3008700000,0.0026802400,0.0026930400,0.0012507700,0.0012519100,536.0490000000,538.6070000000,250.1550000000,250.3810000000,,,
0.9158310000,2.1808900000,1.2902600000,0.0026777500,0.0026911000,0.0012508100,0.0012519700,535.5510000000,538.2200000000,250.1630000000,250.3940000000,,,
0.9168330000,2.1843300000,1.2795500000,0.0026748700,0.0026895500,0.0012508300,0.0012520100,534.9740000000,537.9100000000,250.1660000000,250.4020000000,,,
0.9178350000,2.1877500000,1.2687500000,0.0026720400,0.0026879500,0.0012508400,0.0012520500,534.4080000000,537.5890000000,250.1690000000,250.4090000000,,,
0.9188370000,2.1911600000,1.2578400000,0.0026697500,0.0026858000,0.0012508200,0.0012520600,533.9490000000,537.1610000000,250.1650000000,250.4110000000,,,
0.9198390000,2.1945500000,1.2468100000,0.0026672300,0.0026838800,0.0012508100,0.0012520700,533.4460000000,536.7760000000,250.1610000000,250.4130000000,,,
0.9208410000,2.1979300000,1.2356700000,0.0026643800,0.0026822900,0.0012507500,0.0012520400,532.8750000000,536.4590000000,250.1500000000,250.4080000000,,,
0.9218430000,2.2012800000,1.2243900000,0.0026612300,0.0026809900,0.0012507000,0.0012520200,532.2470000000,536.1990000000,250.1390000000,250.4040000000,,,
0.9228450000,2.2046000000,1.2129700000,0.0026581600,0.0026796200,0.0012505900,0.0012519500,531.6320000000,535.9240000000,250.1190000000,250.3900000000,,,
0.9238470000,2.2078900000,1.2013900000,0.0026554400,0.0026779000,0.0012504900,0.0012518800,531.0880000000,535.5800000000,250.0980000000,250.3770000000,,,
0.9248490000,2.2111400000,1.1896300000,0.0026524800,0.0026764100,0.0012503300,0.0012517600,530.4950000000,535.2830000000,250.0660000000,250.3530000000,,,
0.9258510000,2.2143500000,1.1776900000,0.0026497000,0.0026747400,0.0012501700,0.0012516400,529.9400000000,534.9490000000,250.0340000000,250.3290000000,,,
0.9268530000,2.2175200000,1.1655500000,0.0026468200,0.0026731800,0.0012499500,0.0012514600,529.3630000000,534.6350000000,249.9890000000,250.2930000000,,,
0.9278550000,2.2206300000,1.1532000000,0.0026435700,0.0026719700,0.0012497200,0.0012512800,528.7140000000,534.3940000000,249.9450000000,250.2570000000,,,
0.9288570000,2.2237000000,1.1406300000,0.0026407100,0.0026703800,0.0012494300,0.0012510400,528.1430000000,534.0760000000,249.8850000000,250.2070000000,,,
0.9298590000,2.2267100000,1.1278200000,0.0026379700,0.0026686700,0.0012491300,0.0012507900,527.5940000000,533.7350000000,249.8260000000,250.1580000000,,,
0.9308620000,2.2296600000,1.1147500000,0.0026349000,0.0026672900,0.0012487500,0.0012504700,526.9800000000,533.4580000000,249.7510000000,250.0940000000,,,
0.9318640000,2.2325500000,1.1014200000,0.0026318400,0.0026659000,0.0012483800,0.0012501500,526.3680000000,533.1800000000,249.6760000000,250.0300000000,,,
0.9328660000,2.2353700000,1.0878000000,0.0026290400,0.0026642500,0.0012479200,0.0012497500,525.8080000000,532.8490000000,249.5840000000,249.9500000000,,,
0.9338670000,2.2381300000,1.0738900000,0.0026261900,0.0026626500,0.0012474600,0.0012493500,525.2380000000,532.5290000000,249.4930000000,249.8700000000,,,
0.9348700000,2.2408200000,1.0596700000,0.0026229500,0.0026614400,0.0012469200,0.0012488700,524.5890000000,532.2870000000,249.3840000000,249.7730000000,,,
0.9358720000,2.2434400000,1.0451300000,0.0026200300,0.0026599000,0.0012463700,0.0012483900,524.0060000000,531.9800000000,249.2750000000,249.6770000000,,,
0.9368740000,2.2459900000,1.0302400000,0.0026173600,0.0026581200,0.0012457400,0.0012478200,523.4730000000,531.6230000000,249.1480000000,249.5640000000,,,
0.9378760000,2.2484700000,1.0150100000,0.0026144000,0.0026566300,0.0012451000,0.0012472500,522.8800000000,531.3260000000,249.0210000000,249.4500000000,,,
0.9388780000,2.2508700000,0.9994030000,0.0026118300,0.0026547500,0.0012443800,0.0012466000,522.3660000000,530.9490000000,248.8760000000,249.3200000000,,,
0.9398800000,2.2532100000,0.9834290000,0.0026091400,0.0026529800,0.0012436600,0.0012459500,521.8280000000,530.5970000000,248.7320000000,249.1900000000,,,
0.9408820000,2.2554700000,0.9670710000,0.0026063300,0.0026513400,0.0012428500,0.0012452200,521.2660000000,530.2680000000,248.5710000000,249.0430000000,,,
0.9418840000,2.2576700000,0.9503170000,0.0026036800,0.0026495400,0.0012420500,0.0012444800,520.7360000000,529.9080000000,248.4090000000,248.8970000000,,,
0.9428860000,2.2598000000,0.9331600000,0.0026011800,0.0026475900,0.0012411600,0.0012436800,520.2360000000,529.5190000000,248.2320000000,248.7350000000,,,
0.9438880000,2.2618600000,0.9155900000,0.0025987800,0.0026455400,0.0012402700,0.0012428700,519.7560000000,529.1080000000,248.0550000000,248.5730000000,,,
0.9448900000,2.2638700000,0.8976060000,0.0025966700,0.0026432000,0.0012393200,0.0012419900,519.3350000000,528.6400000000,247.8640000000,248.3980000000,,,
0.9458920000,2.2658300000,0.8792060000,0.0025944800,0.0026409400,0.0012383600,0.0012411100,518.8960000000,528.1890000000,247.6730000000,248.2220000000,,,
0.9468940000,2.2677300000,0.8603900000,0.0025921800,0.0026388000,0.0012373500,0.0012401800,518.4360000000,527.7600000000,247.4710000000,248.0360000000,,,
0.9478960000,2.2695900000,0.8411560000,0.0025899100,0.0026366300,0.0012363400,0.0012392400,517.9820000000,527.3250000000,247.2690000000,247.8490000000,,,
0.9488980000,2.2714200000,0.8215020000,0.0025881100,0.0026339900,0.0012352900,0.0012382700,517.6210000000,526.7970000000,247.0580000000,247.6540000000,,,
0.9499000000,2.2732200000,0.8014340000,0.0025861800,0.0026314700,0.0012342400,0.0012372900,517.2350000000,526.2940000000,246.8480000000,247.4580000000,,,
0.9509020000,2.2749900000,0.7809560000,0.0025843200,0.0026288900,0.0012331600,0.0012362900,516.8640000000,525.7780000000,246.6320000000,247.2570000000,,,
0.9519040000,2.2767500000,0.7600730000,0.0025826200,0.0026261500,0.0012320800,0.0012352800,516.5230000000,525.2300000000,246.4160000000,247.0560000000,,,
0.9529060000,2.2785000000,0.7387960000,0.0025814800,0.0026228500,0.0012310000,0.0012342700,516.2960000000,524.5700000000,246.2000000000,246.8530000000,,,
0.9539080000,2.2802500000,0.7171440000,0.0025801500,0.0026197500,0.0012299100,0.0012332500,516.0300000000,523.9490000000,245.9830000000,246.6500000000,,,
0.9549100000,2.2820300000,0.6951310000,0.0025787700,0.0026166900,0.0012288500,0.0012322500,515.7550000000,523.3370000000,245.7700000000,246.4500000000,,,
0.9559120000,2.2838200000,0.6727740000,0.0025774500,0.0026135800,0.0012277800,0.0012312400,515.4900000000,522.7160000000,245.5560000000,246.2490000000,,,
0.9569140000,2.2856500000,0.6500900000,0.0025765800,0.0026100200,0.0012267500,0.0012302700,515.3150000000,522.0050000000,245.3510000000,246.0540000000,,,
0.9579160000,2.2875200000,0.6271010000,0.0025758000,0.0026063800,0.0012257300,0.0012293000,515.1590000000,521.2760000000,245.1450000000,245.8600000000,,,
0.9589180000,2.2894500000,0.6038370000,0.0025751400,0.0026026100,0.0012247600,0.0012283800,515.0290000000,520.5220000000,244.9530000000,245.6760000000,,,
0.9599200000,2.2914400000,0.5803250000,0.0025745700,0.0025987600,0.0012238000,0.0012274600,514.9140000000,519.7530000000,244.7600000000,245.4930000000,,,
0.9609220000,2.2935200000,0.5565990000,0.0025743500,0.0025945700,0.0012229300,0.0012266300,514.8700000000,518.9140000000,244.5860000000,245.3250000000,,,
0.9619240000,2.2956900000,0.5326940000,0.0025739600,0.0025905500,0.0012220600,0.0012257900,514.7920000000,518.1100000000,244.4110000000,245.1570000000,,,
0.9629260000,2.2979600000,0.5086480000,0.0025738500,0.0025862600,0.0012213000,0.0012250500,514.7690000000,517.2510000000,244.2600000000,245.0100000000,,,
0.9639280000,2.3003500000,0.4844980000,0.0025738700,0.0025818300,0.0012205400,0.0012243100,514.7740000000,516.3660000000,244.1090000000,244.8630000000,,,
0.9649300000,2.3028600000,0.4602900000,0.0025741200,0.0025771800,0.0012199300,0.0012237000,514.8240000000,515.4370000000,243.9860000000,244.7400000000,,,
0.9659320000,2.3055100000,0.4360700000,0.0025742300,0.0025726900,0.0012193100,0.0012230900,514.8450000000,514.5370000000,243.8620000000,244.6180000000,,,
0.9669340000,2.3083100000,0.4118850000,0.0025745400,0.0025680000,0.0012188600,0.0012226300,514.9070000000,513.5990000000,243.7720000000,244.5250000000,,,
0.9679360000,2.3112700000,0.3877810000,0.0025750100,0.0025631400,0.0012184100,0.0012221600,515.0010000000,512.6290000000,243.6820000000,244.4330000000,,,
0.9689380000,2.3144000000,0.3638140000,0.0025756200,0.0025581700,0.0012181400,0.0012218700,515.1230000000,511.6330000000,243.6280000000,244.3730000000,,,
0.9699400000,2.3177100000,0.3400360000,0.0025761000,0.0025533100,0.0012178700,0.0012215700,515.2210000000,510.6620000000,243.5750000000,244.3140000000,,,
0.9709420000,2.3212000000,0.3165030000,0.0025767000,0.0025483600,0.0012178100,0.0012214600,515.3410000000,509.6720000000,243.5610000000,244.2910000000,,,
0.9719440000,2.3248900000,0.2932670000,0.0025773400,0.0025433700,0.0012177400,0.0012213400,515.4680000000,508.6750000000,243.5480000000,244.2690000000,,,
0.9729460000,2.3287800000,0.2703860000,0.0025781900,0.0025381900,0.0012178900,0.0012214300,515.6380000000,507.6380000000,243.5780000000,244.2860000000,,,
0.9739480000,2.3328800000,0.2479190000,0.0025790700,0.0025329800,0.0012180400,0.0012215100,515.8130000000,506.5960000000,243.6080000000,244.3020000000,,,
0.9749500000,2.3371900000,0.2259280000,0.0025797800,0.0025279500,0.0012184200,0.0012218000,515.9570000000,505.5890000000,243.6840000000,244.3610000000,,,
0.9759520000,2.3417100000,0.2044700000,0.0025805200,0.0025229000,0.0012187900,0.0012220900,516.1040000000,504.5790000000,243.7590000000,244.4190000000,,,
0.9769540000,2.3464600000,0.1836040000,0.0025813800,0.0025177500,0.0012194000,0.0012226000,516.2750000000,503.5500000000,243.8800000000,244.5190000000,,,
0.9779560000,2.3514200000,0.1633890000,0.0025822500,0.0025125900,0.0012200100,0.0012231000,516.4490000000,502.5170000000,244.0020000000,244.6200000000,,,
0.9789580000,2.3566100000,0.1438860000,0.0025830200,0.0025075400,0.0012208500,0.0012238100,516.6050000000,501.5080000000,244.1690000000,244.7630000000,,,
0.9799600000,2.3620200000,0.1251560000,0.0025837200,0.0025025800,0.0012216900,0.0012245300,516.7440000000,500.5150000000,244.3370000000,244.9060000000,,,
0.9809620000,2.3676400000,0.1072540000,0.0025842800,0.0024977800,0.0012227500,0.0012254500,516.8550000000,499.5550000000,244.5500000000,245.0900000000,,,
0.9819640000,2.3734800000,0.0902343000,0.0025849300,0.0024928800,0.0012238200,0.0012263700,516.9850000000,498.5760000000,244.7630000000,245.2750000000,,,
0.9829660000,2.3795400000,0.0741540000,0.0025854100,0.0024881800,0.0012251000,0.0012275000,517.0820000000,497.6370000000,245.0190000000,245.4990000000,,,
0.9839680000,2.3858000000,0.0590663000,0.0025858100,0.0024835700,0.0012263800,0.0012286200,517.1630000000,496.7130000000,245.2760000000,245.7240000000,,,
0.9849700000,2.3922500000,0.0450214000,0.0025859900,0.0024792100,0.0012278600,0.0012299300,517.1970000000,495.8410000000,245.5720000000,245.9860000000,,,
0.9859720000,2.3989000000,0.0320659000,0.0025862200,0.0024747900,0.0012293400,0.0012312400,517.2440000000,494.9570000000,245.8680000000,246.2480000000,,,
0.9869740000,2.4057300000,0.0202469000,0.0025862000,0.0024706600,0.0012310100,0.0012327100,517.2390000000,494.1310000000,246.2010000000,246.5430000000,,,
0.9879760000,2.4127300000,0.0096075700,0.0025861100,0.0024665900,0.0012326700,0.0012341900,517.2220000000,493.3180000000,246.5340000000,246.8380000000,,,
0.9889780000,2.4198900000,0.0001874190,0.0025857200,0.0024628600,0.0012344900,0.0012358100,517.1440000000,492.5710000000,246.8980000000,247.1620000000,,,
0.9899800000,2.4272000000,-0.0079782900,0.0025853700,0.0024590800,0.0012363100,0.0012374300,517.0750000000,491.8160000000,247.2620000000,247.4870000000,,,
0.9909820000,2.4346400000,-0.0148552000,0.0025846900,0.0024556800,0.0012382600,0.0012391700,516.9380000000,491.1360000000,247.6510000000,247.8350000000,,,
0.9919840000,2.4422000000,-0.0204141000,0.0025839900,0.0024522900,0.0012402100,0.0012409200,516.7980000000,490.4580000000,248.0410000000,248.1830000000,,,
0.9929860000,2.4498700000,-0.0246287000,0.0025828700,0.0024493600,0.0012422500,0.0012427500,516.5740000000,489.8710000000,248.4500000000,248.5500000000,,,
0.9939880000,2.4576300000,-0.0274787000,0.0025817400,0.0024464300,0.0012443000,0.0012445800,516.3490000000,489.2860000000,248.8590000000,248.9160000000,,,
0.9949900000,2.4654700000,-0.0289467000,0.0025802500,0.0024439100,0.0012464000,0.0012464700,516.0490000000,488.7820000000,249.2810000000,249.2940000000,,,
0.9959920000,2.4733600000,-0.0290206000,0.0025787600,0.0024413800,0.0012485100,0.0012483600,515.7520000000,488.2760000000,249.7020000000,249.6730000000,,,
0.9969940000,2.4812900000,-0.0276909000,0.0025768500,0.0024393100,0.0012506500,0.0012502800,515.3700000000,487.8620000000,250.1300000000,250.0570000000,,,
0.9979960000,2.4892500000,-0.0249542000,0.0025749400,0.0024372400,0.0012527900,0.0012522000,514.9890000000,487.4470000000,250.5570000000,250.4400000000,,,
0.9989980000,2.4972100000,-0.0208097000,0.0025726400,0.0024356000,0.0012549100,0.0012541100,514.5280000000,487.1190000000,250.9830000000,250.8230000000,,,
1.0000000000,2.5051600000,-0.0152626000,0.0025703200,0.0024339700,0.0012570400,0.0012560300,514.0640000000,486.7940000000,251.4080000000,251.2060000000,,,
